date,day,city,movie_title,cinema_name,time,format,language,scraped_at
2026-08-05,sroda,warszawa,Absolwent,Kino Iluzjon - Muzeum Sztuki Filmowej w Warszawie,17:45,,,2026-08-05T10:36:40.583514
2026-08-05,sroda,warszawa,Aftersun,U–jazdowski kino,20:15,,,2026-08-05T10:36:40.583514
2026-08-05,sroda,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Arkadia,22:30,,,2026-08-05T10:36:40.583514
2026-08-05,sroda,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Bemowo,22:10,,,2026-08-05T10:36:40.583514
2026-08-05,sroda,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Galeria Mokotów,17:50,,,2026-08-05T10:36:40.583514
2026-08-05,sroda,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Galeria Północna,22:00,,,2026-08-05T10:36:40.583514
2026-08-05,sroda,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Promenada,15:10,,,2026-08-05T10:36:40.583514
2026-08-05,sroda,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Sadyba,17:00,,,2026-08-05T10:36:40.583514
2026-08-05,sroda,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Sadyba,19:30,,,2026-08-05T10:36:40.583514
2026-08-05,sroda,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Sadyba,22:00,,,2026-08-05T10:36:40.583514
2026-08-05,sroda,warszawa,Backrooms. Bez wyjścia,Helios Warszawa Blue City,14:10,,,2026-08-05T10:36:40.583514
2026-08-05,sroda,warszawa,Backrooms. Bez wyjścia (wersja rozszerzona),Cinema City Warszawa Arkadia,15:40,,,2026-08-05T10:36:40.583514
2026-08-05,sroda,warszawa,Backrooms. Bez wyjścia (wersja rozszerzona),Cinema City Warszawa Arkadia,18:30,,,2026-08-05T10:36:40.583514
2026-08-05,sroda,warszawa,Backrooms. Bez wyjścia (wersja rozszerzona),Cinema City Warszawa Arkadia,21:20,,,2026-08-05T10:36:40.583514
2026-08-05,sroda,warszawa,Backrooms. Bez wyjścia (wersja rozszerzona),Cinema City Warszawa Bemowo,19:15,,,2026-08-05T10:36:40.583514
2026-08-05,sroda,warszawa,Backrooms. Bez wyjścia (wersja rozszerzona),Cinema City Warszawa Galeria Mokotów,20:20,,,2026-08-05T10:36:40.583514
2026-08-05,sroda,warszawa,Backrooms. Bez wyjścia (wersja rozszerzona),Cinema City Warszawa Galeria Mokotów,22:25,,,2026-08-05T10:36:40.583514
